facility,zone,city,timestamp,road_incidents,road_closures,transit_disruption_index,major_event_index,travel_friction_index,source_category
Foothills Medical Centre,Calgary,Calgary,2026-06-01 15:00:00,0,0,0.3255701958836868,0.11260701300256017,0.11593319770799555,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 16:00:00,3,1,0.2574943699838468,0.01825540087462073,0.6161146117878937,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 17:00:00,3,1,0.2413602433569748,0.19771283095615264,0.6510776909503067,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 18:00:00,0,1,0.30730309012689877,0.24729432822634762,0.3204496174453281,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 19:00:00,1,0,0.028291905493002055,0.042619612561455605,0.1372980483015608,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 20:00:00,0,1,0.07802806316851346,0.008949634582344025,0.20381677729529946,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 21:00:00,0,0,0.022113517826408868,0.06567550775684175,0.020640396697899667,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 22:00:00,2,0,0.22698314076578777,0.02125202196743595,0.30823072424725645,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-01 23:00:00,1,0,0.13782505341681683,0.21949824374361454,0.20688062858030393,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 00:00:00,1,0,0.21672242956353802,0.1778720850943318,0.21981413899854366,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 01:00:00,0,0,0.08317927154330491,0.1518767316881247,0.05670307700351281,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 02:00:00,1,2,0.2740456885807216,0.24396687407280937,0.6104055050986201,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 03:00:00,3,0,0.5853302085650026,0.21931099200155807,0.5721408766385435,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 04:00:00,3,1,0.28968791075648737,0.13195580307085494,0.6501428916874046,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 05:00:00,1,1,0.15428793967883275,0.019846137034862796,0.347566773257743,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 06:00:00,1,0,0.269310603969757,0.1434898131031236,0.22697472799421914,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 07:00:00,4,1,0.20990716785943936,0.19418229226293318,0.7614941112984883,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 08:00:00,2,2,0.3363371588829943,0.17091057167734536,0.7317747302562544,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 09:00:00,1,2,0.12755079361513197,0.14831705791845468,0.548343974954297,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 10:00:00,1,0,0.042973618956290975,0.2299062388469491,0.18261198585409028,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 11:00:00,2,1,0.0524903715286964,0.2782144602855671,0.49590448529085973,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 12:00:00,2,1,0.04764971152210768,0.12344684052436772,0.46050022414155106,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 13:00:00,1,0,0.2549976654107976,0.028601469565611666,0.1976916696194579,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 14:00:00,0,0,0.5659324044257673,0.38058347913456475,0.2421894386488191,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 15:00:00,2,0,0.17241742199458027,0.19798023434854525,0.3318325297151624,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 16:00:00,1,2,0.2877758667863769,0.11735438845465634,0.5863952081602098,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 17:00:00,0,2,0.4020864540140891,0.328615732640502,0.5448796683048553,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 18:00:00,0,0,0.24509319993712145,0.16667018098709174,0.1052935357995542,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 19:00:00,1,1,0.17666067800836327,0.05238379162764009,0.3609894240004225,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 20:00:00,0,0,0.44133663860192374,0.0756764112813332,0.14022306929043196,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 21:00:00,4,1,0.07264887046318755,0.16349269641332054,0.7163100769406229,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 22:00:00,1,0,0.33739582555314,0.051241905345261726,0.22574405033083678,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-02 23:00:00,2,1,0.139317421487641,0.1521280937214548,0.4924770586352595,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 00:00:00,1,1,0.055093087808628184,0.04385764147245025,0.32507474571035494,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 01:00:00,0,0,0.039675278011250606,0.3117148201367168,0.07968633827322787,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 02:00:00,1,0,0.043599320291442936,0.005037032960950061,0.133315956933013,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 03:00:00,0,2,0.14268092995011541,0.02489974855621296,0.4054286050683992,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 04:00:00,0,1,0.12001621561172535,0.22754278057139013,0.2636639520969889,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 05:00:00,1,0,0.5507525928870388,0.10452628214333012,0.2972065080799035,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 06:00:00,1,0,0.19959922602436747,0.369986603870956,0.2572848361384332,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 07:00:00,5,1,0.15492843282975582,0.09012088113166822,0.8432065550412987,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 08:00:00,1,0,0.6131483713923981,0.3554165988108632,0.3698731957282614,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 09:00:00,1,0,0.10382596751747575,0.39413629543527684,0.2357812559006541,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 10:00:00,1,0,0.23779084184448396,0.01756147858739696,0.19044496100568287,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 11:00:00,1,2,0.35292619003795744,0.13909451436851464,0.6094201263717013,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 12:00:00,0,0,0.08141468670194604,0.1487203644284122,0.05551459245079558,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 13:00:00,2,0,0.36677529819588794,0.10261847031702072,0.3652731469645932,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 14:00:00,0,1,0.014753216292732128,0.2313707047107549,0.23503245559833108,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 15:00:00,0,0,0.2674680329776574,0.020971734472924587,0.07950483081778749,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 16:00:00,3,0,0.2417954142940824,0.060144499701980894,0.44093450593677885,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 17:00:00,4,0,0.5904672703360287,0.5102579559205879,0.7575875859966175,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 18:00:00,0,0,0.3225397789726159,0.007548779484407731,0.09197186959890215,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 19:00:00,1,1,0.23926117907562613,0.11636214941399207,0.3925928030122535,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 20:00:00,0,1,0.09782271490977862,0.25930536927603,0.2644375414154646,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 21:00:00,1,0,0.02792018297128095,0.13727866190488708,0.15801895685103381,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 22:00:00,2,0,0.570600763959027,0.1429849579914933,0.4312249046666561,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-03 23:00:00,0,1,0.11681635571579295,0.02372414653748309,0.21792789183866831,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 00:00:00,0,0,0.027506220605414786,0.12527795817407592,0.03526289256781284,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 01:00:00,2,0,0.2388645500839929,0.2603499711823548,0.3641590676836361,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 02:00:00,3,1,0.3467791245805426,0.10144678633093736,0.6594164478753581,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 03:00:00,0,1,0.47059636258153065,0.10026760570210141,0.3338258547772909,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 04:00:00,1,0,0.18612462138545904,0.050001802922842786,0.18311529063095394,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 05:00:00,1,0,0.2526011341748385,0.028270626803625316,0.19694785546575236,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 06:00:00,0,0,0.040368574043936706,0.15282697256350236,0.0449251346962728,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 07:00:00,3,3,0.4891128576725454,0.10847799812961291,1.0,HYBRID_OPEN_SYNTHETIC
Foothills Medical Centre,Calgary,Calgary,2026-06-04 08:00:00,1,1,0.25953149291495475,0.06561377687467682,0.38710384892861627,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 09:00:00,1,0,0.13174198471371246,0.2940095004149691,0.2215698458111327,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 10:00:00,1,0,0.05285662287674175,0.23530342424410175,0.1865666077391901,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 11:00:00,0,0,0.0071478701614111,0.11247204366541298,0.026745253251585964,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 12:00:00,1,0,0.18348749909309822,0.10221499966516319,0.19386379967240341,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 13:00:00,2,0,0.030082976670340347,0.15807897195034462,0.2832006072967711,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 14:00:00,1,0,0.0024831128644908274,0.11240380155891694,0.14542410794501914,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 15:00:00,4,0,0.06302938844166768,0.05568820132568326,0.5098996330553173,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 16:00:00,2,0,0.016018767402178582,0.07790027252320056,0.2616233148277141,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 17:00:00,3,0,0.21227905158041893,0.3092300423449788,0.48746874375841265,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 18:00:00,0,0,0.025038906988178997,0.07039399865233874,0.02249757366020464,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 19:00:00,2,0,0.5610045819008023,0.08287003177146601,0.4153126899219472,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 20:00:00,0,0,0.39025553393329854,0.479412454895731,0.21474228957838443,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 21:00:00,1,0,0.15996903638574753,0.04506429182101881,0.17470547438863346,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 22:00:00,1,1,0.0895205820696534,0.035406356615355655,0.3328551614348812,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-05-31 23:00:00,0,0,0.22446436055103827,0.20812771698620555,0.10863811869125595,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 00:00:00,1,0,0.0837003699213163,0.052671627260776246,0.15502386157533934,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 01:00:00,1,0,0.4172187515464122,0.06571614173771143,0.2512788016152919,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 02:00:00,0,1,0.16984885912637318,0.48877017790261806,0.3350871196939605,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 03:00:00,0,0,0.13297023410950953,0.043176339169817154,0.046730460168022445,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 04:00:00,1,0,0.3708784477420754,0.1260196219761291,0.2515702822025295,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 05:00:00,0,0,0.28753642089295717,0.05305108939555927,0.09218143751705105,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 06:00:00,1,0,0.1794822679968633,0.03172583896658367,0.17723471961177012,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 07:00:00,2,0,0.0008363378366589352,0.22600593546465172,0.2899554803964879,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 08:00:00,1,0,0.21314553454952634,0.07478884575957127,0.19613429574097307,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 09:00:00,1,0,0.32101970277089426,0.06331356383108155,0.2238145008186883,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 10:00:00,0,0,0.10001864740841221,0.4138234968895307,0.11904639059005218,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 11:00:00,1,0,0.10686469671886335,0.1536306028888315,0.18372084771682468,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 12:00:00,1,0,0.07122527427027747,0.263707803229301,0.19795879350612391,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 13:00:00,0,0,0.36691466315549925,0.43832596714858213,0.19916781845622789,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 14:00:00,1,0,0.0014968717523579779,0.049623801317047814,0.13133636038041074,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 15:00:00,1,0,0.17472534505901496,0.2283794329233294,0.21916657185965666,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 16:00:00,1,0,0.5988746226329784,0.506314269682638,0.39907403366741434,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 17:00:00,2,0,0.1909146388237824,0.051498035292251554,0.3047856666349544,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 18:00:00,0,0,0.06561687815533611,0.14266520325434343,0.049759070599449666,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 19:00:00,0,0,0.05030233959092248,0.31709871622720576,0.08384637265544356,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 20:00:00,0,0,0.06281870464699282,0.4373711663340874,0.11381089389465722,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 21:00:00,0,0,0.06717163420782044,0.04981156757607319,0.02976660244492583,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 22:00:00,0,0,0.10003551264796927,0.22135598207044807,0.07670825959692998,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-01 23:00:00,0,0,0.3819243676946713,0.03044319907728543,0.11363632675151077,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 00:00:00,0,0,0.20244934031017112,0.12625198608634178,0.08446125222584311,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 01:00:00,0,0,0.10569423412594749,0.06873114635035422,0.04471523775234323,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 02:00:00,0,0,0.12845750561523858,0.3836455495770071,0.12037012247920836,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 03:00:00,1,0,0.100218714480151,0.009899959097073653,0.15023923105579848,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 04:00:00,0,0,0.2561320445185589,0.15540300896210865,0.10590563443686041,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 05:00:00,0,1,0.433560040794796,0.31247374459430816,0.37014103523329067,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 06:00:00,0,0,0.03342646779401238,0.044137973341615,0.019069765117478765,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 07:00:00,2,0,0.3989845454346531,0.3287606806231668,0.4240430224587996,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 08:00:00,2,0,0.1158504077135793,0.18841586977637212,0.3138896055106041,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 09:00:00,1,0,0.07469934195781028,0.2963001041862621,0.20610183866916454,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 10:00:00,0,0,0.4450828172964439,0.42301320003029486,0.21768609284966917,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 11:00:00,2,0,0.24491806872836633,0.26355201683606555,0.366558502947877,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 12:00:00,1,0,0.12091438883017275,0.1661326470075211,0.190405211214103,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 13:00:00,1,1,0.068750555517372,0.2984638869332689,0.38491221067018333,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 14:00:00,0,0,0.27288558837032156,0.1705690792491617,0.11393316217850563,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 15:00:00,1,0,0.3974972430463778,0.01941812952557828,0.23557121654861302,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 16:00:00,0,0,0.116688153517731,0.1413143383305057,0.06376183741767594,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 17:00:00,3,1,0.00863169931994851,0.16418709051717828,0.5785380357233648,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 18:00:00,1,0,0.29151534781804994,0.008875201995504506,0.20357684182806499,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 19:00:00,0,0,0.023369963192132834,0.23199969583435429,0.05758352277735514,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 20:00:00,1,0,0.268023961963737,0.09236240227752489,0.21536643785090184,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 21:00:00,0,0,0.09899364018768317,0.003380678553203233,0.028461968534256,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 22:00:00,0,0,0.013995817932155223,0.035488429039928486,0.01172628340978773,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-02 23:00:00,2,1,0.04962073005243709,0.22506803575607204,0.48340877228101825,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 00:00:00,0,0,0.49037061661107284,0.282896417872726,0.19954098458310013,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 01:00:00,0,0,0.4466731425874365,0.3088412940832818,0.19301356462280422,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 02:00:00,0,0,0.12249517107062222,0.07348462930071363,0.05046526634593122,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 03:00:00,0,0,0.04103277316336127,0.18903243086407648,0.053076311275837985,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 04:00:00,1,0,0.28496084266616845,0.09102539603066309,0.21981462307327304,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 05:00:00,0,0,0.4159462683987456,0.02196158738897561,0.12129650437722342,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 06:00:00,0,0,0.24005772622018667,0.1332900654253439,0.09653997773522793,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 07:00:00,3,0,0.26496349673742126,0.10539882724790589,0.45737752108101726,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 08:00:00,1,1,0.14090461231999443,0.1848900518742993,0.3801291028619443,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 09:00:00,1,0,0.18587865057570432,0.41587924651163755,0.2635394563937575,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 10:00:00,0,2,0.14325514335543682,0.11128348573371823,0.42459380700094035,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 11:00:00,0,0,0.20724492847026688,0.10758119222486202,0.08169644226114438,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 12:00:00,0,0,0.4027796079128443,0.2837776448918745,0.1752093720918088,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 13:00:00,1,1,0.0829929179747898,0.09167940874659938,0.34340748695719303,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 14:00:00,0,0,0.16196129935270462,0.2119573145258807,0.09197977301445105,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 15:00:00,3,0,0.03500091993240895,0.03641962567094362,0.37781257522868206,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 16:00:00,1,2,0.16237213107040893,0.21744459880024058,0.5733020084357674,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 17:00:00,1,0,0.18970065984363238,0.02880586692370158,0.1794534754794314,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 18:00:00,0,0,0.6604740510713204,0.04012506540335382,0.19376024868870756,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 19:00:00,2,0,0.3294148173958284,0.16567328187828262,0.36868427088405414,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 20:00:00,1,0,0.08180744631405007,0.04306707042141308,0.1523808404606449,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 21:00:00,0,0,0.5943476772327018,0.09715535445120572,0.18779152760442175,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 22:00:00,0,0,0.06728818985126625,0.22803313293499497,0.06900798240405345,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-03 23:00:00,0,0,0.36655675071556754,0.345302034176107,0.17860233771910244,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 00:00:00,0,0,0.09394935239904101,0.011684239724644468,0.02887635141115327,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 01:00:00,2,0,0.21924082228039202,0.0816420009245356,0.3193486704419076,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 02:00:00,1,0,0.06661550289957992,0.2676945707785181,0.19754514638315637,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 03:00:00,1,1,0.2828751558752959,0.03595009841310186,0.38711406529596526,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 04:00:00,0,0,0.15871532554924628,0.2813247697300037,0.10633174049438977,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 05:00:00,0,0,0.34616775170910313,0.1669251806705308,0.13365051022606567,HYBRID_OPEN_SYNTHETIC
